# gapseq version: 1.2 54b56c7c
# Transporter sequence DB md5sum: b99a77e (2023-11-25)
id	tc	sub	exid	rea	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	comment
gnl|TC-DB|B0W0K4|2.A.23.2.11	2.A.23.2.11	aspartate	EX_cpd00041_e0	rxn05217,rxn08169,rxn09781,rxn09825,rxn10151,rxn10155,rxn12439,rxn13233,rxn29029,rxn34357,rxn34358,rxn34456,rxn34493,rxn39046,rxn08165	gnl|TC-DB|B0W0K4|2.A.23.2.11	26.196	2.17e-23	101	82	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	2732334	2731276	transporter
gnl|TC-DB|B0W0K4|2.A.23.2.11	2.A.23.2.11	glutamate	EX_cpd00023_e0	rxn05297,rxn05298,rxn08631,rxn08632,rxn09751,rxn09813,rxn12370,rxn13303,rxn29048,rxn29068,rxn34103,rxn34377,rxn34378,rxn34501,rxn10917,rxn11235,rxn13304,rxn29088,rxn31191	gnl|TC-DB|B0W0K4|2.A.23.2.11	26.196	2.17e-23	101	82	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	2732334	2731276	transporter
gnl|TC-DB|O00341|2.A.23.2.5	2.A.23.2.5	glutamate	EX_cpd00023_e0	rxn05297,rxn05298,rxn08631,rxn08632,rxn09751,rxn09813,rxn12370,rxn13303,rxn29048,rxn29068,rxn34103,rxn34377,rxn34378,rxn34501,rxn10917,rxn11235,rxn13304,rxn29088,rxn31191	gnl|TC-DB|O00341|2.A.23.2.5	24.130	9.28e-15	74.7	76	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	2732367	2731270	transporter
gnl|TC-DB|P43003|2.A.23.2.6	2.A.23.2.6	aspartate	EX_cpd00041_e0	rxn05217,rxn08169,rxn09781,rxn09825,rxn10151,rxn10155,rxn12439,rxn13233,rxn29029,rxn34357,rxn34358,rxn34456,rxn34493,rxn39046,rxn08165	gnl|TC-DB|P43003|2.A.23.2.6	25.610	3.63e-19	88.6	94	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	2732541	2731273	transporter
gnl|TC-DB|P43003|2.A.23.2.6	2.A.23.2.6	glutamate	EX_cpd00023_e0	rxn05297,rxn05298,rxn08631,rxn08632,rxn09751,rxn09813,rxn12370,rxn13303,rxn29048,rxn29068,rxn34103,rxn34377,rxn34378,rxn34501,rxn10917,rxn11235,rxn13304,rxn29088,rxn31191	gnl|TC-DB|P43003|2.A.23.2.6	25.610	3.63e-19	88.6	94	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	2732541	2731273	transporter
gnl|TC-DB|P43003|2.A.23.2.6	2.A.23.2.6	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|P43003|2.A.23.2.6	25.610	3.63e-19	88.6	94	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	2732541	2731273	transporter
gnl|TC-DB|P30143|2.A.25.1.10	2.A.25.1.10	alanine	EX_cpd00035_e0	rxn05215,rxn05496,rxn08101,rxn08102,rxn34464,rxn34465,rxn34485,rxn34486	gnl|TC-DB|P30143|2.A.25.1.10	36.933	6.33e-80	268	95	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	223662	222289	transporter
gnl|TC-DB|P30143|2.A.25.1.10	2.A.25.1.10	glycine	EX_cpd00033_e0	rxn05582,rxn08660,rxn08661,rxn09748,rxn10537,rxn12379,rxn34381,rxn34382,rxn34466,rxn34502	gnl|TC-DB|P30143|2.A.25.1.10	36.933	6.33e-80	268	95	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	223662	222289	transporter
gnl|TC-DB|P30145|2.A.25.1.2	2.A.25.1.2	alanine	EX_cpd00035_e0	rxn05215,rxn05496,rxn08101,rxn08102,rxn34464,rxn34465,rxn34485,rxn34486	gnl|TC-DB|P30145|2.A.25.1.2	35.417	5.06e-53	189	95	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	223515	222268	transporter
gnl|TC-DB|P30145|2.A.25.1.2	2.A.25.1.2	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|P30145|2.A.25.1.2	35.417	5.06e-53	189	95	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	223515	222268	transporter
gnl|TC-DB|Q6LX42|2.A.25.1.3	2.A.25.1.3	alanine	EX_cpd00035_e0	rxn05215,rxn05496,rxn08101,rxn08102,rxn34464,rxn34465,rxn34485,rxn34486	gnl|TC-DB|Q6LX42|2.A.25.1.3	33.864	9.48e-54	191	93	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	223674	222400	transporter
gnl|TC-DB|Q6LX42|2.A.25.1.3	2.A.25.1.3	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q6LX42|2.A.25.1.3	33.864	9.48e-54	191	93	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	223674	222400	transporter
gnl|TC-DB|Q8EII1|2.A.25.1.4	2.A.25.1.4	glycine	EX_cpd00033_e0	rxn05582,rxn08660,rxn08661,rxn09748,rxn10537,rxn12379,rxn34381,rxn34382,rxn34466,rxn34502	gnl|TC-DB|Q8EII1|2.A.25.1.4	33.413	1.08e-50	182	88	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	223629	222403	transporter
gnl|TC-DB|Q45068|2.A.25.1.5	2.A.25.1.5	alanine	EX_cpd00035_e0	rxn05215,rxn05496,rxn08101,rxn08102,rxn34464,rxn34465,rxn34485,rxn34486	gnl|TC-DB|Q45068|2.A.25.1.5	46.138	2.29e-118	379	99	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	223686	222259	transporter
gnl|TC-DB|W0WFC6|2.A.25.1.9	2.A.25.1.9	alanine	EX_cpd00035_e0	rxn05215,rxn05496,rxn08101,rxn08102,rxn34464,rxn34465,rxn34485,rxn34486	gnl|TC-DB|W0WFC6|2.A.25.1.9	32.833	2.15e-42	157	100	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	223695	222331	transporter
gnl|TC-DB|W0WFC6|2.A.25.1.9	2.A.25.1.9	asparagine	EX_cpd00132_e0	rxn05508,rxn08161,rxn09782,rxn13229,rxn13230,rxn34455,rxn34491	gnl|TC-DB|W0WFC6|2.A.25.1.9	32.833	2.15e-42	157	100	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	223695	222331	transporter
gnl|TC-DB|W0WFC6|2.A.25.1.9	2.A.25.1.9	glutamine	EX_cpd00053_e0	rxn05216,rxn09678,rxn09814,rxn13301,rxn13302,rxn34375,rxn34499,rxn11101	gnl|TC-DB|W0WFC6|2.A.25.1.9	32.833	2.15e-42	157	100	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	223695	222331	transporter
gnl|TC-DB|W0WFC6|2.A.25.1.9	2.A.25.1.9	glycine	EX_cpd00033_e0	rxn05582,rxn08660,rxn08661,rxn09748,rxn10537,rxn12379,rxn34381,rxn34382,rxn34466,rxn34502	gnl|TC-DB|W0WFC6|2.A.25.1.9	32.833	2.15e-42	157	100	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	223695	222331	transporter
gnl|TC-DB|P0AD99|2.A.26.1.10	2.A.26.1.1	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|P0AD99|2.A.26.1.10	31.973	4.08e-52	186	99	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	2417391	2418653	transporter
gnl|TC-DB|P25185|2.A.26.1.2	2.A.26.1.2	L-isoleucine	EX_cpd00322_e0	rxn05241,rxn05244,rxn08746,rxn13321,rxn13322,rxn29051,rxn34385,rxn34507	gnl|TC-DB|P25185|2.A.26.1.2	31.925	2.71e-49	177	94	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	2417391	2418581	transporter
gnl|TC-DB|P25185|2.A.26.1.2	2.A.26.1.2	valine	EX_cpd00156_e0	rxn05242,rxn05669,rxn09374,rxn09707,rxn29052,rxn34418,rxn05245,rxn29139,rxn33518,rxn33520	gnl|TC-DB|P25185|2.A.26.1.2	31.925	2.71e-49	177	94	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	2417391	2418581	transporter
gnl|TC-DB|B1XKD9|2.A.27.2.1	2.A.27.2.1	glutamate	EX_cpd00023_e0	rxn05297,rxn05298,rxn08631,rxn08632,rxn09751,rxn09813,rxn12370,rxn13303,rxn29048,rxn29068,rxn34103,rxn34377,rxn34378,rxn34501,rxn10917,rxn11235,rxn13304,rxn29088,rxn31191	gnl|TC-DB|B1XKD9|2.A.27.2.1	27.007	1.42e-22	98.6	84	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	2941047	2939929	transporter
gnl|TC-DB|B1XKD9|2.A.27.2.1	2.A.27.2.1	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|B1XKD9|2.A.27.2.1	27.007	1.42e-22	98.6	84	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	2941047	2939929	transporter
gnl|TC-DB|M1QJN9|2.A.27.2.2	2.A.27.2.2	glutamate	EX_cpd00023_e0	rxn05297,rxn05298,rxn08631,rxn08632,rxn09751,rxn09813,rxn12370,rxn13303,rxn29048,rxn29068,rxn34103,rxn34377,rxn34378,rxn34501,rxn10917,rxn11235,rxn13304,rxn29088,rxn31191	gnl|TC-DB|M1QJN9|2.A.27.2.2	26.265	3.39e-28	115	87	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	2941059	2939929	transporter
gnl|TC-DB|M1QJN9|2.A.27.2.2	2.A.27.2.2	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|M1QJN9|2.A.27.2.2	26.265	3.39e-28	115	87	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	2941059	2939929	transporter
gnl|TC-DB|Q12908|2.A.28.1.2	2.A.28.1.2	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q12908|2.A.28.1.2	28.428	5.37e-21	91.7	84	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	1325169	1326026	transporter
gnl|TC-DB|Q3KNW5|2.A.28.1.4	2.A.28.1.4	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q3KNW5|2.A.28.1.4	24.585	2.24e-21	93.2	78	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	1325154	1326017	transporter
gnl|TC-DB|Q3KNW5|2.A.28.1.4	2.A.28.1.4	sulfate	EX_cpd00048_e0	rxn05651,rxn12369,rxn12811,rxn13116,rxn34447,rxn34531,rxn05238,rxn31171,rxn31183,rxn32972,rxn32975,rxn34545	gnl|TC-DB|Q3KNW5|2.A.28.1.4	24.585	2.24e-21	93.2	78	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	1325154	1326017	transporter
gnl|TC-DB|Q14973|2.A.28.1.9	2.A.28.1.9	taurocholic acid	EX_cpd03047_e0	rxn05731	gnl|TC-DB|Q14973|2.A.28.1.9	26.829	1.21e-16	78.6	81	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	1325154	1325966	transporter
gnl|TC-DB|Q1EBV7|2.A.28.2.3	2.A.28.2.3	pyruvate	EX_cpd00020_e0	rxn05469,rxn09217,rxn09717,rxn09832	gnl|TC-DB|Q1EBV7|2.A.28.2.3	37.231	5.96e-42	155	79	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	1324926	1325861	transporter
gnl|TC-DB|Q9K0A9|2.A.28.2.4	2.A.28.2.4	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q9K0A9|2.A.28.2.4	53.025	8.36e-61	206	90	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	1325139	1325963	transporter
gnl|TC-DB|C6CWW0|2.A.28.2.5	2.A.28.2.5	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|C6CWW0|2.A.28.2.5	23.588	0.018	33.5	97	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	2438610	2437723	transporter
gnl|TC-DB|B7GU58|2.A.28.2.6	2.A.28.2.6	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|B7GU58|2.A.28.2.6	40.810	4.84e-59	202	91	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	1325070	1326005	transporter
gnl|TC-DB|C4ST46|2.A.28.2.9	2.A.28.2.9	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|C4ST46|2.A.28.2.9	42.475	1.91e-69	231	97	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	1325070	1325966	transporter
gnl|TC-DB|Q0GE19|2.A.28.3.1	2.A.28.3.1	Sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q0GE19|2.A.28.3.1	27.697	4.71e-23	97.8	94	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	3220536	3221501	transporter
gnl|TC-DB|A1BA99|2.A.28.3.3	2.A.28.3.3	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|A1BA99|2.A.28.3.3	44.840	7.43e-53	184	87	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	3220665	3221495	transporter
gnl|TC-DB|P39836|2.A.28.3.4	2.A.28.3.4	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|P39836|2.A.28.3.4	43.323	5.16e-76	251	100	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	3220545	3221540	transporter
gnl|TC-DB|A6DUG7|2.A.28.3.5	2.A.28.3.5	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|A6DUG7|2.A.28.3.5	21.908	8.78e-07	47.4	84	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	1325166	1325990	transporter
gnl|TC-DB|Q59UQ7|2.A.28.3.7	2.A.28.3.7	calcium	EX_cpd00063_e0	rxn05514,rxn08185,rxn08188,rxn10448,rxn29257,rxn29824	gnl|TC-DB|Q59UQ7|2.A.28.3.7	22.286	2.49e-17	81.6	84	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	3220665	3221537	transporter
gnl|TC-DB|Q08986|2.A.3.10.15	2.A.3.10.15	glutamate	EX_cpd00023_e0	rxn05297,rxn05298,rxn08631,rxn08632,rxn09751,rxn09813,rxn12370,rxn13303,rxn29048,rxn29068,rxn34103,rxn34377,rxn34378,rxn34501,rxn10917,rxn11235,rxn13304,rxn29088,rxn31191	gnl|TC-DB|Q08986|2.A.3.10.15	26.154	1.85e-12	67.4	75	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	490483	491757	transporter
gnl|TC-DB|Q08986|2.A.3.10.15	2.A.3.10.15	lysine	EX_cpd00039_e0	rxn05305,rxn08854,rxn08855,rxn09674,rxn09740,rxn12378,rxn13343,rxn10834,rxn33297	gnl|TC-DB|Q08986|2.A.3.10.15	26.154	1.85e-12	67.4	75	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	490483	491757	transporter
gnl|TC-DB|Q08986|2.A.3.10.15	2.A.3.10.15	S-adenosyl-L-methionine	EX_cpd00017_e0	rxn09696	gnl|TC-DB|Q08986|2.A.3.10.15	26.154	1.85e-12	67.4	75	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	490483	491757	transporter
gnl|TC-DB|O60170|2.A.3.10.28	2.A.3.10.2	alanine	EX_cpd00035_e0	rxn05215,rxn05496,rxn08101,rxn08102,rxn34464,rxn34465,rxn34485,rxn34486	gnl|TC-DB|O60170|2.A.3.10.28	28.947	7.77e-50	183	79	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	1211152	1209830	transporter
gnl|TC-DB|O60170|2.A.3.10.28	2.A.3.10.2	arginine	EX_cpd00051_e0	rxn05303,rxn08154,rxn09783,rxn12437,rxn13228,rxn30457,rxn10840,rxn33718	gnl|TC-DB|O60170|2.A.3.10.28	28.947	7.77e-50	183	79	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	1211152	1209830	transporter
gnl|TC-DB|O60170|2.A.3.10.28	2.A.3.10.2	gamma-aminobutyric acid	EX_cpd00281_e0	rxn05564,rxn08027,rxn12377,rxn34350,rxn34477	gnl|TC-DB|O60170|2.A.3.10.28	28.947	7.77e-50	183	79	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	1211152	1209830	transporter
gnl|TC-DB|O60170|2.A.3.10.28	2.A.3.10.2	glycine	EX_cpd00033_e0	rxn05582,rxn08660,rxn08661,rxn09748,rxn10537,rxn12379,rxn34381,rxn34382,rxn34466,rxn34502	gnl|TC-DB|O60170|2.A.3.10.28	28.947	7.77e-50	183	79	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	1211152	1209830	transporter
gnl|TC-DB|O60170|2.A.3.10.28	2.A.3.10.2	histidine	EX_cpd00119_e0	rxn05299,rxn08719,rxn09744,rxn13314,rxn34384	gnl|TC-DB|O60170|2.A.3.10.28	28.947	7.77e-50	183	79	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	1211152	1209830	transporter
gnl|TC-DB|O60170|2.A.3.10.28	2.A.3.10.2	leucine	EX_cpd00107_e0	rxn05240,rxn05243,rxn08785,rxn13339,rxn13340,rxn29053,rxn29140,rxn34387,rxn34508	gnl|TC-DB|O60170|2.A.3.10.28	28.947	7.77e-50	183	79	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	1211152	1209830	transporter
gnl|TC-DB|O60170|2.A.3.10.28	2.A.3.10.2	L-isoleucine	EX_cpd00322_e0	rxn05241,rxn05244,rxn08746,rxn13321,rxn13322,rxn29051,rxn34385,rxn34507	gnl|TC-DB|O60170|2.A.3.10.28	28.947	7.77e-50	183	79	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	1211152	1209830	transporter
gnl|TC-DB|O60170|2.A.3.10.28	2.A.3.10.2	lysine	EX_cpd00039_e0	rxn05305,rxn08854,rxn08855,rxn09674,rxn09740,rxn12378,rxn13343,rxn10834,rxn33297	gnl|TC-DB|O60170|2.A.3.10.28	28.947	7.77e-50	183	79	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	1211152	1209830	transporter
gnl|TC-DB|O60170|2.A.3.10.28	2.A.3.10.2	methionine	EX_cpd00060_e0	rxn05615,rxn09672,rxn09738	gnl|TC-DB|O60170|2.A.3.10.28	28.947	7.77e-50	183	79	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	1211152	1209830	transporter
gnl|TC-DB|O60170|2.A.3.10.28	2.A.3.10.2	phenylalanine	EX_cpd00066_e0	rxn05306,rxn09117,rxn09724,rxn12449	gnl|TC-DB|O60170|2.A.3.10.28	28.947	7.77e-50	183	79	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	1211152	1209830	transporter
gnl|TC-DB|O60170|2.A.3.10.28	2.A.3.10.2	proline	EX_cpd00129_e0	rxn05221,rxn05638,rxn09191,rxn09192,rxn12451,rxn34526,rxn34527	gnl|TC-DB|O60170|2.A.3.10.28	28.947	7.77e-50	183	79	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	1211152	1209830	transporter
gnl|TC-DB|O60170|2.A.3.10.28	2.A.3.10.2	tryptophan	EX_cpd00065_e0	rxn05663,rxn09326,rxn09709,rxn12458,rxn34411	gnl|TC-DB|O60170|2.A.3.10.28	28.947	7.77e-50	183	79	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	1211152	1209830	transporter
gnl|TC-DB|O60170|2.A.3.10.28	2.A.3.10.2	valine	EX_cpd00156_e0	rxn05242,rxn05669,rxn09374,rxn09707,rxn29052,rxn34418,rxn05245,rxn29139,rxn33518,rxn33520	gnl|TC-DB|O60170|2.A.3.10.28	28.947	7.77e-50	183	79	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	1211152	1209830	transporter
gnl|TC-DB|Q9URZ4|2.A.3.10.21	2.A.3.10.21	arginine	EX_cpd00051_e0	rxn05303,rxn08154,rxn09783,rxn12437,rxn13228,rxn30457,rxn10840,rxn33718	gnl|TC-DB|Q9URZ4|2.A.3.10.21	28.543	3.10e-37	145	86	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	1211050	1209656	transporter
gnl|TC-DB|Q9URZ4|2.A.3.10.21	2.A.3.10.21	histidine	EX_cpd00119_e0	rxn05299,rxn08719,rxn09744,rxn13314,rxn34384	gnl|TC-DB|Q9URZ4|2.A.3.10.21	28.543	3.10e-37	145	86	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	1211050	1209656	transporter
gnl|TC-DB|Q9URZ4|2.A.3.10.21	2.A.3.10.21	lysine	EX_cpd00039_e0	rxn05305,rxn08854,rxn08855,rxn09674,rxn09740,rxn12378,rxn13343,rxn10834,rxn33297	gnl|TC-DB|Q9URZ4|2.A.3.10.21	28.543	3.10e-37	145	86	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	1211050	1209656	transporter
gnl|TC-DB|Q5AG77|2.A.3.10.23	2.A.3.10.23	arginine	EX_cpd00051_e0	rxn05303,rxn08154,rxn09783,rxn12437,rxn13228,rxn30457,rxn10840,rxn33718	gnl|TC-DB|Q5AG77|2.A.3.10.23	27.813	3.31e-48	178	80	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	1211248	1209884	transporter
gnl|TC-DB|Q5AG77|2.A.3.10.23	2.A.3.10.23	methionine	EX_cpd00060_e0	rxn05615,rxn09672,rxn09738	gnl|TC-DB|Q5AG77|2.A.3.10.23	27.813	3.31e-48	178	80	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	1211248	1209884	transporter
gnl|TC-DB|Q59WB3|2.A.3.10.25	2.A.3.10.25	arginine	EX_cpd00051_e0	rxn05303,rxn08154,rxn09783,rxn12437,rxn13228,rxn30457,rxn10840,rxn33718	gnl|TC-DB|Q59WB3|2.A.3.10.25	28.601	1.79e-41	159	80	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	1211287	1209857	transporter
gnl|TC-DB|P38085|2.A.3.10.9	2.A.3.10.9	tryptophan	EX_cpd00065_e0	rxn05663,rxn09326,rxn09709,rxn12458,rxn34411	gnl|TC-DB|P38085|2.A.3.10.9	24.231	6.75e-33	132	83	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	1211257	1209770	transporter
gnl|TC-DB|P38085|2.A.3.10.9	2.A.3.10.9	tyrosine	EX_cpd00069_e0	rxn05301,rxn09338,rxn09708,rxn09831,rxn12459,rxn13411,rxn13412,rxn34413	gnl|TC-DB|P38085|2.A.3.10.9	24.231	6.75e-33	132	83	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	1211257	1209770	transporter
gnl|TC-DB|P38085|2.A.3.10.9	2.A.3.10.9	valine	EX_cpd00156_e0	rxn05242,rxn05669,rxn09374,rxn09707,rxn29052,rxn34418,rxn05245,rxn29139,rxn33518,rxn33520	gnl|TC-DB|P38085|2.A.3.10.9	24.231	6.75e-33	132	83	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	1211257	1209770	transporter
gnl|TC-DB|Q46065|2.A.3.1.12	2.A.3.1.1	arginine	EX_cpd00051_e0	rxn05303,rxn08154,rxn09783,rxn12437,rxn13228,rxn30457,rxn10840,rxn33718	gnl|TC-DB|Q46065|2.A.3.1.12	100.000	0.0	773	100	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	1156151	1154763	transporter
gnl|TC-DB|Q46065|2.A.3.1.12	2.A.3.1.1	D-alanine	EX_cpd00117_e0	rxn05494,rxn08301,rxn13660	gnl|TC-DB|Q46065|2.A.3.1.12	100.000	0.0	773	100	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	1156151	1154763	transporter
gnl|TC-DB|Q46065|2.A.3.1.12	2.A.3.1.1	D-serine	EX_cpd00550_e0	rxn05649,rxn08372	gnl|TC-DB|Q46065|2.A.3.1.12	100.000	0.0	773	100	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	1156151	1154763	transporter
gnl|TC-DB|Q46065|2.A.3.1.12	2.A.3.1.1	histidine	EX_cpd00119_e0	rxn05299,rxn08719,rxn09744,rxn13314,rxn34384	gnl|TC-DB|Q46065|2.A.3.1.12	100.000	0.0	773	100	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	1156151	1154763	transporter
gnl|TC-DB|Q46065|2.A.3.1.12	2.A.3.1.1	L-alanine	EX_cpd00035_e0	rxn05215,rxn05496,rxn08101,rxn08102,rxn34464,rxn34465,rxn34485,rxn34486	gnl|TC-DB|Q46065|2.A.3.1.12	100.000	0.0	773	100	BX927147.1 Corynebacterium glutamicum ATCC 13032, IS fingerprint type 4-5, complete genome	1156151	1154763	transporter
